translation_gain,rotation_gain,damping,horizon_s,simulated_time_s,steps,final_position_error_norm,final_rotation_error_norm,position_rms_error,rotation_rms_error,peak_position_error_norm,peak_rotation_error_norm,settling_time_s,target_reached,target_reached_time_s,mean_joint_velocity_norm,max_joint_velocity_norm,control_smoothness,oscillation_metric,mean_min_singular_value,min_min_singular_value,max_condition_number,mean_manipulability,diverged,failure_reason,score
4.0,8.0,0.03,5.0,5.001999999999671,2501,0.0005784411718444353,0.0007782246461925949,0.1825751061476246,0.5288950646168146,0.5405017585406429,1.5707963267948966,2.1799999999999815,True,2.1799999999999815,1.1289710610795947,2.3841099814972697,0.019759718575819846,0.22876603795413725,0.05434377005451013,0.0005788572733736887,3333.9348384644077,0.017221818819565107,False,,32.758624957890355
4.0,10.0,0.01,5.0,5.001999999999671,2501,0.0006044416431983913,0.0006800223140417618,0.21716300900520746,0.6169446189364177,0.5450300450517863,1.5707963267948966,nan,True,3.535999999999832,1.8115167376097696,2.410118129833224,0.0961401167438057,1.3159235490873151,0.05118396372981158,0.00020980446659777248,9098.641386730218,0.016671515237761163,False,,36.46195658212004
4.0,10.0,0.03,5.0,5.001999999999671,2501,0.0005811034388307008,0.0006282956702544209,0.186759664532413,0.5590739655114462,0.5450352593905253,1.5707963267948966,2.421999999999955,True,2.421999999999955,1.2115413996849935,2.3841118981269824,0.034142367752650817,0.3065099013723987,0.05333772605997887,0.0003796744668986433,5088.1485454860085,0.01668901528714525,False,,33.50665804028283
4.0,12.0,0.01,5.0,5.001999999999671,2501,0.024331010486646067,0.031782120215581536,0.2484704748094346,0.6518529424471969,0.5720786589456225,1.5707963267948966,nan,True,3.8759999999997947,1.856922849071537,2.416014429475486,0.12019223450761994,1.2745638449443744,0.04674829994216812,0.00020390125651443758,9401.185357165275,0.015978787383891652,False,,39.42924539107499
4.0,12.0,0.03,5.0,5.001999999999671,2501,0.028147703166410683,0.1327484499158101,0.21333067900556593,0.6116832857906229,0.5449989637918569,1.5707963267948966,nan,True,4.01399999999978,2.0016866534496582,2.4097143785725788,0.059756513759228275,1.7807338755039992,0.05884873335740295,0.0003805371162056319,5076.687415156566,0.02061158296596367,False,,36.2313240965338
4.0,14.0,0.01,5.0,5.001999999999671,2501,0.01045746667983779,0.046805123901599945,0.2871983759728295,0.7032145943768316,0.5935551337053033,1.5707963267948966,nan,True,4.913999999999681,1.8116116436274556,2.4071337493439158,0.15988584037478426,1.168449796406293,0.04571743028004804,0.00019901162170814682,9668.561620261366,0.01580837458404374,False,,42.99178483093485
4.0,14.0,0.03,5.0,5.001999999999671,2501,0.021878823099608917,0.052527447626082774,0.22841935189069978,0.6311264758363899,0.544972028804825,1.5707963267948966,nan,True,4.331999999999745,2.014358938067288,2.410121699456957,0.06683907056779215,1.4988566815838444,0.05932621613839324,0.0003812192374071508,5067.657847189734,0.021015014700886372,False,,37.42380730699177
4.0,16.0,0.01,5.0,5.001999999999671,2501,0.01612149977036986,0.027487834554931243,0.3248864539627678,0.7604947102018982,0.6219728440638084,1.5707963267948966,nan,True,4.085999999999772,1.7873780977141938,2.4158763263246996,0.19143255567871764,1.1484490945868209,0.041176658337474206,0.00017418255118606355,11030.720612489817,0.015011080711080463,False,,46.69157422567202
4.0,16.0,0.03,5.0,5.001999999999671,2501,0.030715260124912012,0.021422708324935365,0.24081152239548426,0.6440969836143182,0.5449507754574765,1.5707963267948966,nan,True,4.431999999999734,1.942857680252008,2.416822480837372,0.07538380171651513,1.063636532229016,0.06150965102184903,0.00038179754329001277,5060.026154839013,0.02241737919782364,False,,38.32514584267241
4.0,18.0,0.01,5.0,5.001999999999671,2501,0.13225203603689317,0.27989982751372994,0.3521873723381723,0.7926925239110686,0.6582497806866303,1.5707963267948966,nan,True,4.423999999999735,1.7376867879358417,2.430276507638066,0.23223789050054391,1.3256347242531854,0.03818443085205485,0.0001520753263205704,12567.772563006894,0.013906857112300879,False,,49.55627312602492
